Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1,0.7749398726232457,-0.0421565663436855,-0.2178786924659806,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.2162604187752995,-1.2484759347101226,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,-0.48292558239349287,-0.11692302957894422,0.7427876021342648,0.7503342421724579,-0.7557933988866861,0.3764606662221298,0.8346179980276811,0.5811454151573046,-0.2930252797528886,-0.9341648115995156,-0.4430779093211504,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.7738610250965184,1.2073785497461735,-0.10119701650206231,0.4135472163019127,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.41599597589123666,0.986849366836289,0.2568058815070039,-0.9243112113157019,0.30641784773000924,0.34936361608649225,0.3150296230084713,-0.7407604083206012,0.20000600898329907,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,0.15764552917621685,0.3193112036008709,0.2049671295588815,12.24769911637256
2,-0.5771518716608274,-0.0421565663436855,-0.07204408274559655,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.018512171125523655,-0.6581740395503796,-0.2162604187752995,1.9410640632150744,-1.1905573411354489,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-0.06318453668168356,2.188278755250165,0.15476400268786517,-0.39560419033923755,-0.48292558239349287,-0.11692302957894422,-0.5077946678757819,-0.6579898659174368,0.6684551042445189,0.3764606662221298,-0.5410172003025284,1.1782547480147751,-0.2930252797528886,-0.6292836998958835,0.47746322143133596,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,0.26107477608525587,-0.7850250438866518,-0.10119701650206231,-0.4718906513878417,-0.8189290943998241,3.8225083375422755,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.7827130602652492,-0.28775828882527155,0.2568058815070039,0.6236316606467388,0.30641784773000924,-0.05899139561410228,0.3150296230084713,1.6148793004689124,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.4469248572580886,-0.6029615777083905,0.3193112036008709,0.2049671295588815,12.109016442313738
3,0.7749398726232457,-0.0421565663436855,0.1371968790271284,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.2162604187752995,-1.2484759347101226,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,0.9802210335420534,0.8489648869947928,-0.48292558239349287,-0.11692302957894422,0.7427876021342648,0.7503342421724579,-0.7557933988866861,0.3764606662221298,0.8346179980276811,0.09818933711082088,-0.2930252797528886,-0.2879988733619669,-0.29796797737987174,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.6107184357476674,1.2353748531695856,-0.10119701650206231,0.5637554259992817,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.41599597589123666,-0.28775828882527155,0.2568058815070039,0.6236316606467388,0.30641784773000924,0.6277874877005339,0.3150296230084713,-0.7407604083206012,-0.08120918341682137,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.0267533786485603,0.15764552917621685,0.3193112036008709,0.2049671295588815,12.317171167298682
4,1.0453582214800603,-0.0421565663436855,-0.07838471795083064,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,-1.9049034499641098,-0.2162604187752995,-1.0806054085035333,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,-1.859351152596354,-0.682812438954783,-0.48292558239349287,-0.11692302957894422,1.0554331696367765,1.3136638854084157,0.6684551042445189,0.3764606662221298,-1.9166523986327382,-0.4945294859462272,-0.2930252797528886,-0.04682426261133246,-0.6698121779793983,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.300614785321224,-0.5062052144460596,0.9787420717883084,-0.10119701650206231,0.4273821829845651,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,-0.41599597589123666,0.3495455390055087,0.2568058815070039,0.6236316606467388,1.6198300320529118,0.785561014948491,0.3150296230084713,-0.7407604083206012,-0.18481478061686574,3.8749668872227674,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,-1.3635686845929977,0.3193112036008709,-3.5054145832000367,11.849404844423074
5,0.7749398726232457,-0.0421565663436855,0.5189031183822206,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,-0.6581740395503796,-0.2162604187752995,0.4302293273557706,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,1.3555513292708847,-0.5072842015265535,0.9472027523078859,0.7532288041229442,-0.48292558239349287,-0.11692302957894422,0.7427876021342648,0.7503342421724579,-0.7557933988866861,0.3764606662221298,0.8346179980276811,0.4691874152465288,-0.2930252797528886,-0.16058587145597134,0.21218412710118595,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.037170270068112604,1.6716505815177571,-0.10119701650206231,1.3780420364639665,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,-0.41599597589123666,1.6241531946670693,0.2568058815070039,0.6236316606467388,1.6198300320529118,1.6857981998338927,0.3150296230084713,0.7769671892887499,0.5404243997834449,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,2.132012055578547,0.15764552917621685,0.3193112036008709,0.2049671295588815,12.429220196836383
6,0.5045215237664311,-0.0421565663436855,0.5005152762870417,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.2162604187752995,-0.24125277747058665,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-1.582509267138106,-0.7725524696579678,-0.5072842015265535,0.7160747836687131,0.513888596943323,-0.48292558239349287,-0.11692302957894422,0.7427876021342648,0.7503342421724579,0.6684551042445189,0.3764606662221298,4.96152359301831,0.638222042562798,-0.2930252797528886,-1.1298347788122944,-0.5791184705160991,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.9268072026110664,0.535467267584284,-0.10119701650206231,-0.2742482702070929,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.20769847452544338,0.7827130602652492,-0.9250621166560519,0.2568058815070039,-0.9243112113157019,0.30641784773000924,0.033816561590578297,0.3150296230084713,-0.42456715881865303,-0.25881877861689745,-0.3596007501322808,12.603223215547768,-0.28593545802354126,-0.06315017346937592,1.14431217701962,1.3951729376252227,0.9182526360608242,0.3193112036008709,0.2049671295588815,11.870606902224587
7,-0.5771518716608274,-0.0421565663436855,-0.01066673395893057,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.2162604187752995,1.4374524845953065,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,-0.48292558239349287,-0.11692302957894422,0.7427876021342648,0.7503342421724579,-0.7557933988866861,0.3764606662221298,0.8346179980276811,2.036599413997389,-0.2930252797528886,-0.5542010380584218,1.438816520542307,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,1.362287254190001,-0.7850250438866518,-0.10119701650206231,0.3819244353129929,1.0873340846696231,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,-0.41599597589123666,0.3495455390055087,0.2568058815070039,0.6236316606467388,0.30641784773000924,0.7577186277870868,0.3150296230084713,1.274971557254318,0.1408028105832737,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,0.3193112036008709,0.2049671295588815,12.634606283893019
8,0.7749398726232457,-0.0421565663436855,0.027123451864264604,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,-1.9049034499641098,-0.2162604187752995,0.2623588011491813,2.242340464700286,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,0.39123678406568596,0.05570915898536259,-0.5392083146470102,-0.48292558239349287,-0.11692302957894422,-1.1330858028808053,-1.2213195091533948,0.6684551042445189,0.3764606662221298,-0.5410172003025284,0.9170194148896318,-0.10384421706215646,-0.7839994879245923,0.12602510501105177,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.13403618249399296,1.5083388115478533,-0.10119701650206231,1.164588264788758,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7827130602652492,0.3495455390055087,0.2568058815070039,2.1715745326091795,0.30641784773000924,0.05237815303151441,0.3150296230084713,1.116874932503344,2.3165203517842055,3.189963298827098,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,0.5273601085614298,1.7635924966018848,0.9182526360608242,0.3193112036008709,0.2049671295588815,12.206077645517674
9,0.5045215237664311,1.4770411763380067,-0.5133522930298892,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.2162604187752995,0.7659703797689492,-2.3348566097473604,-0.009816352415262995,-0.41917425746392345,-1.582509267138106,0.6461833962946006,-0.5072842015265535,-1.3310586528496735,-1.6401732676732679,-0.48292558239349287,-0.11692302957894422,-2.07102250538834,1.3136638854084157,0.6684551042445189,0.3764606662221298,-1.9166523986327382,-0.9687045443918657,-0.2930252797528886,0.8905713942684919,-0.22541301140923245,-0.10320610391463131,0.26761704567721517,0.2682898329182469,-2.5638941102804718,-0.35070993397293587,0.969409970647171,-0.10119701650206231,0.5400383402575919,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.7827130602652492,0.986849366836289,-4.020605634150307,2.1715745326091795,0.30641784773000924,-0.02186821273223005,0.3150296230084713,-0.029325596941217873,-0.7028427666170877,2.831893241256634,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,0.15764552917621685,0.3193112036008709,-3.5054145832000367,11.774527900858468
10,-0.847570220517642,-0.0421565663436855,-0.34849577769380286,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.018512171125523655,-1.9049034499641098,-0.2162604187752995,-1.5842169871233012,-2.3348566097473604,-9.561127252465626,0.40980247528485203,-1.059663251204192,-0.7725524696579678,0.39123678406568596,-1.0669124029763333,-1.6401732676732679,-0.48292558239349287,-0.11692302957894422,-0.5077946678757819,-0.6579898659174368,0.6684551042445189,0.3764606662221298,-1.9166523986327382,0.8994573756879415,-0.2930252797528886,-0.9569171333684434,-0.13698664663251578,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.21050927125126692,-0.7850250438866518,-0.10119701650206231,-0.8375290565722269,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.7827130602652492,-0.9250621166560519,0.2568058815070039,2.1715745326091795,-1.0069943365928933,-1.2422928499737798,0.3150296230084713,-0.7407604083206012,-0.6436395682170623,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.9206030931647375,0.15764552917621685,0.3193112036008709,0.2049671295588815,11.678448377988165
